"TF1_effect_mean","TF2_effect_mean","Interaction_score_mean","num_TG","TF1_effect_sigma","TF2_effect_sigma","Interaction_score_sigma","TF_id","TF1_CoV","TF2_CoV","Interaction_CoV","TF1","TF2"
0.0463491171167736,0.0298379056765192,0.00606096129308489,50,0.0611866132111229,0.0427326304744878,0.00295458564159946,"SOX10_POU3F3",1.32012467588039,1.43215917825345,0.487478058137481,"SOX10","POU3F3"
0.0230872081660838,0.0281642884143623,0.00573664730739612,26,0.0376241668738012,0.0372438420846525,0.00238135329983376,"SOX10_PROX1",1.62965424849735,1.3223782378844,0.415112377008699,"SOX10","PROX1"
0.0382677450320673,0.0567425450001468,0.00981333084286294,107,0.0529319011604719,0.0536773973179037,0.00364980238215162,"SOX10_MGA",1.38319885627221,0.945981490921228,0.371922891482463,"SOX10","MGA"
0.0440835845707833,0.00974544330525573,0.00205414731530605,65,0.0519785620397977,0.0116316605627496,0.000895472346176347,"SOX10_ATF4",1.17909109583268,1.19354863585084,0.435933849293048,"SOX10","ATF4"
0.0340023052591898,0.10592114125412,0.0142948099194141,110,0.0426486892014788,0.0963271048830492,0.00559532510618792,"SOX10_BACH2",1.25428816888679,0.909422837995548,0.391423540273088,"SOX10","BACH2"
0.0305559748031168,0.0243869551698683,0.00566737090907292,98,0.0405391698546525,0.0304224250957595,0.00231911906151612,"SOX10_FOXK1",1.32671826429564,1.24748763770839,0.409205449709218,"SOX10","FOXK1"
0.0314038577341846,0.036363421098713,0.00788254297488052,105,0.0408634067366343,0.0370315887791695,0.00322009901172673,"SOX10_FOXK2",1.30122251484258,1.01837471998695,0.408510175204664,"SOX10","FOXK2"
0.0367252654128716,0.0209931454961791,0.00436434318582699,186,0.0496285894638902,0.030797847825264,0.00197551219923775,"SOX10_KLF9",1.35134733284994,1.467043032254,0.452648225660424,"SOX10","KLF9"
0.034572422926206,0.00348116514088036,0.00101713421230784,110,0.0453402705445935,0.00484677418955602,0.00045207399950319,"SOX10_PBX2",1.31145770839872,1.3922850521048,0.444458552305947,"SOX10","PBX2"
0.0403410512654893,0.182821233729413,0.019494972199441,146,0.0526263357486514,0.122789247333532,0.00964092607226555,"SOX10_RBPJ",1.30453555615869,0.671635590837703,0.494533973869529,"SOX10","RBPJ"
0.0364708488106235,0.00540336440708016,0.00120320812817299,182,0.0448790064911384,0.00748257146744562,0.000502871895652581,"SOX10_ZNF384",1.23054461178501,1.38479860022785,0.417942568602963,"SOX10","ZNF384"
0.0288584034894005,0.00508511977267938,0.00130933323326248,83,0.038186725722483,0.00644091556459221,0.000517649540716991,"SOX10_ZNF282",1.32324457021708,1.26662022774705,0.395353549093959,"SOX10","ZNF282"
0.0436968544374557,0.00620819353808496,0.0015532257603901,112,0.0563075234406636,0.00818969102333714,0.000688941608111462,"SOX10_IRF3",1.28859443466938,1.31917456714203,0.443555357940001,"SOX10","IRF3"
0.0302191832628993,0.0501830488428947,0.00935434772259573,45,0.040371441078248,0.0519094272065555,0.0038809087545168,"SOX10_FOXN3",1.33595407682023,1.03440162372489,0.414877538189257,"SOX10","FOXN3"
0.0385429279438805,0.0121597760190235,0.00284337375748967,104,0.0511557040350132,0.0163307092157097,0.00116528298203886,"SOX10_KLF15",1.32723969775979,1.3430106928089,0.409824061634321,"SOX10","KLF15"
0.0355590954026053,0.0060131260789567,0.0013969226127411,177,0.0458572660813055,0.00871947903515619,0.000573977687988835,"SOX10_MAZ",1.28960721756566,1.45007420776866,0.410887247979008,"SOX10","MAZ"
0.0311527899651344,0.0232463403253073,0.00562167988410375,87,0.0410604539059112,0.028002507624427,0.00224483477780134,"SOX10_NR1D2",1.3180345629353,1.20459854035355,0.399317432525639,"SOX10","NR1D2"
0.0279681048599817,0.0188577534624981,0.00472181178769115,65,0.0306337058508181,0.0246088233088849,0.00198756155259822,"SOX10_NR6A1",1.09530860257359,1.30497110155904,0.420931973142049,"SOX10","NR6A1"
0.0288965607128014,0.0572531235926528,0.00895205906457175,32,0.0384074947884426,0.0905845733186144,0.00330189588237113,"SOX10_RFX7",1.32913723436394,1.5821769649305,0.36884205729144,"SOX10","RFX7"
0.0412523631498657,0.0388941747591016,0.0073052360221001,82,0.0573470430638319,0.0476364439984966,0.00272017700634905,"SOX10_VEZF1",1.39015170732149,1.22477065765097,0.372359907074852,"SOX10","VEZF1"
0.0342060906233191,0.0173531115151565,0.00413048818299548,122,0.040675774429039,0.0211803059503811,0.00156911532688993,"SOX10_ZNF135",1.18913835775519,1.22054802286506,0.37988616777787,"SOX10","ZNF135"
0.0328226163829287,0.00479028516581054,0.00125805481270827,60,0.0424555894309705,0.00742153889684596,0.000591366635522205,"SOX10_ZNF136",1.29348583719402,1.54928958088244,0.47006428459913,"SOX10","ZNF136"
0.0323383964695049,0.0141458600980148,0.00274439967671338,55,0.0392462455914601,0.0178315735153911,0.00112465649352992,"SOX10_ZNF274",1.2136113684075,1.26055067644091,0.409800548758548,"SOX10","ZNF274"
0.0414782821269118,0.00571673562073166,0.00132878788136353,100,0.053995459914385,0.00896763970663686,0.000559265651717881,"SOX10_ZNF317",1.3017766683098,1.568664409478,0.420884070032301,"SOX10","ZNF317"
0.0378386615629445,0.00909902994782946,0.00201680646826958,75,0.0494872656562171,0.0121616020468168,0.000735704997189543,"SOX10_ZNF382",1.30784926348135,1.33658226388385,0.364787107124253,"SOX10","ZNF382"
0.0398098730031499,0.00848062024656953,0.00213468230641189,187,0.0503198567854534,0.0121200361186941,0.000891596502102086,"SOX10_ZNF460",1.264004453907,1.42914501136832,0.417671753508248,"SOX10","ZNF460"
0.0399348993469422,0.0106712319319822,0.00235768850727564,96,0.0521203809074106,0.0140799955088715,0.00101242172296054,"SOX10_ZNF528",1.30513364900722,1.31943486924626,0.429412842212312,"SOX10","ZNF528"
0.0365984478939176,0.0109081278240629,0.00263485991040993,103,0.0515970542236769,0.0159443467660868,0.00121790527379424,"SOX10_ZNF682",1.40981536630278,1.46169416266962,0.462227714263854,"SOX10","ZNF682"
0.0354242319463929,0.00648174189524451,0.00142126946778298,86,0.0518286823454012,0.00977340092269378,0.000598453432435668,"SOX10_ZNF684",1.46308556312055,1.5078355603552,0.421069646538729,"SOX10","ZNF684"
0.0371652195405368,0.0158666995105759,0.00413983919294019,65,0.0427075891063913,0.0211432028961578,0.00178038655416015,"SOX10_BCL6",1.14912785756073,1.33255204600458,0.430061765973012,"SOX10","BCL6"
0.0402322213734769,0.00387104611803373,0.00111056048958653,167,0.0567957947524518,0.00566857826222783,0.000476670125413452,"SOX10_ZNF740",1.41169920062864,1.46435306875319,0.429215814791792,"SOX10","ZNF740"
0.040003116613466,0.00869248479801874,0.00209250920130259,113,0.0522101641296445,0.0111460154065214,0.000968772171598147,"SOX10_ZNF675",1.30515241185156,1.28225883225725,0.46297152289466,"SOX10","ZNF675"
0.0343064176547798,0.00971898573698996,0.00203458325054253,62,0.0455387658783682,0.012473375602879,0.00085792147178921,"SOX10_ZNF76",1.32741244908221,1.28340301554369,0.42166938686851,"SOX10","ZNF76"
0.0233929449425856,0.00293172005813547,0.00114499888857005,34,0.0339693623803021,0.00384312498849415,0.00049688679457228,"SOX10_ZNF8",1.45211996453096,1.3108772025588,0.433962687241403,"SOX10","ZNF8"
0.0280851308911664,0.0250009451383913,0.00635067700808575,68,0.0357374689325705,0.0288700231284432,0.00259408074485804,"SOX10_ATF2",1.27246937431262,1.15475726892063,0.408473103191239,"SOX10","ATF2"
0.0311198047225336,0.0747454163808427,0.0130297198568393,135,0.0397847686463083,0.0710356777687271,0.00511563383340227,"SOX10_NFIB",1.27843889127943,0.950368346425235,0.392612726106852,"SOX10","NFIB"
0.0339043343402146,0.0132519715242774,0.00345691210416104,67,0.0426214466289849,0.0171260638615209,0.00119605223126643,"SOX10_NFYC",1.25710908231668,1.29234082869453,0.34598861504947,"SOX10","NFYC"
0.0312691118200796,0.00972347694015503,0.00260727445315901,71,0.0441335898331563,0.0159509711830084,0.00104036470810343,"SOX10_NKX2.2",1.41141168598258,1.64045960937448,0.39902385682601,"SOX10","NKX2.2"
0.038643884846123,0.006259924969921,0.00162973246932867,136,0.0482001677719594,0.00854811353093161,0.000682519795179431,"SOX10_PRDM4",1.24729094820277,1.36552971034084,0.418792536826968,"SOX10","PRDM4"
0.0361585852561328,0.345864288182565,0.0253522641294289,95,0.0450240275808771,0.162789034053064,0.0102925596319384,"SOX10_TCF12",1.24518222330728,0.470673150178303,0.405981871259805,"SOX10","TCF12"
0.0392918805227419,0.00534300728353319,0.00131044087911856,159,0.0539681999757509,0.00846709728354611,0.000591103714247861,"SOX10_ZKSCAN5",1.37352041332087,1.58470629632888,0.451072401408489,"SOX10","ZKSCAN5"
0.039179556086315,0.0664136558435887,0.0109092529929713,201,0.051560543361302,0.0753737666318361,0.00492532830075024,"SOX10_ZNF148",1.3160063183899,1.13491368114638,0.451481719593776,"SOX10","ZNF148"
0.0395261949420878,0.0124426827470936,0.00311046796872269,121,0.055988604283693,0.0156117226849682,0.00141655132390948,"SOX10_ZNF331",1.41649365353091,1.25469105033758,0.455414213601816,"SOX10","ZNF331"
0.0344788939804297,0.00504475548832048,0.00149488015449066,124,0.0466920694612547,0.00821510034206266,0.00071689327568287,"SOX10_ZNF549",1.35422178819765,1.62844370972629,0.47956571871618,"SOX10","ZNF549"
0.0258237037170194,0.0187773962823151,0.00485031742716038,82,0.0381003919344122,0.0205875534762121,0.00181516320024503,"SOX10_ZNF680",1.4754038518999,1.09640086232839,0.374235960327181,"SOX10","ZNF680"
0.0310687037966215,0.165670764106062,0.0180157128753609,116,0.0414804862764512,0.116040739354404,0.00692668411748161,"SOX10_ZNF708",1.3351212380145,0.70042979508512,0.384480157149643,"SOX10","ZNF708"
0.0351070470353171,0.00482737772174573,0.00132245137897325,136,0.0508684588497166,0.00868715495273996,0.000609637709415081,"SOX10_MAFG",1.44895293524812,1.79955981352095,0.460990641401428,"SOX10","MAFG"
0.0330855617835023,0.111873365570603,0.0157071455999693,115,0.0453517255309359,0.0988805787443619,0.00626432817706416,"SOX10_MXI1",1.37074068222562,0.883861661263413,0.398820278146298,"SOX10","MXI1"
0.037544563799955,0.00508437652821708,0.00135753792291911,179,0.0473442858345745,0.0072644766078966,0.000553092348218193,"SOX10_PATZ1",1.26101573817276,1.42878415231061,0.407423128945733,"SOX10","PATZ1"
0.0318577010329521,0.00730757568004669,0.00149060325369023,38,0.0389014070970815,0.00861395654094451,0.000513373911315581,"SOX10_SATB1",1.22109900701384,1.17877076038568,0.344406809823231,"SOX10","SATB1"
0.0337425610277317,0.046734781757041,0.00834835348845486,109,0.0463788753767554,0.0558571663653478,0.00368093870179522,"SOX10_SMAD2",1.37449185729081,1.19519476213094,0.440917925538931,"SOX10","SMAD2"
0.0475463951516234,0.0719759589115207,0.00874816915759331,14,0.0728930538176821,0.0666747383133727,0.00406034238236208,"SOX10_TFCP2",1.53309317320965,0.926347343219633,0.464136244877906,"SOX10","TFCP2"
0.0390559926376935,0.0225682644665378,0.00527764422705626,100,0.0522116548900127,0.0284397171158817,0.00225183943919998,"SOX10_THRA",1.33684106749914,1.2601641193123,0.426675111530964,"SOX10","THRA"
0.0393194013905463,0.0876749237055953,0.0123387502240626,56,0.0485257577539696,0.0934942788892925,0.00484199256854812,"SOX10_TRPS1",1.23414284139221,1.06637422580758,0.392421637574399,"SOX10","TRPS1"
0.0374746771953011,0.00360947388927288,0.00105798748030354,153,0.0544326573637989,0.00488227790848407,0.000520507957480947,"SOX10_ZFP14",1.45251837874735,1.35262868170175,0.491979316552601,"SOX10","ZFP14"
0.032169975851046,0.0245458052309041,0.00487442989108883,24,0.0493460605044548,0.0322891586008144,0.00183208490116454,"SOX10_ZNF211",1.53391661631758,1.31546544499429,0.375856242083583,"SOX10","ZNF211"
0.0340411770616103,0.0112478365859575,0.00238341703483924,160,0.0508419215868658,0.0183580943797299,0.00106550253153269,"SOX10_ZNF320",1.49354182127276,1.63214447857904,0.447048299125945,"SOX10","ZNF320"
0.0351931924292157,0.0040512766084168,0.00106562774239706,95,0.0525779115235102,0.00547303614413509,0.000502239382186656,"SOX10_ZNF418",1.49397959930065,1.35094111637909,0.471308471246162,"SOX10","ZNF418"
0.0387325657461866,0.00526065408780735,0.0013723728117849,69,0.0516859833691018,0.00669312482038371,0.00065799924451049,"SOX10_ZNF582",1.33443221158646,1.27229897816251,0.479461002768409,"SOX10","ZNF582"
0.0295736304319572,0.00433753842417854,0.00160363223402398,75,0.0448644784186239,0.00717255504186343,0.000717915555724453,"SOX10_ZNF667",1.51704331741914,1.65360034665786,0.447680921156712,"SOX10","ZNF667"
0.0310481268278782,0.00813299101541416,0.00209745563402011,105,0.0470881822938876,0.0133974292777654,0.000798412702943384,"SOX10_ZNF692",1.51661910410669,1.64729424296348,0.380657731202208,"SOX10","ZNF692"
0.0415307934969219,0.00664638784194664,0.00178754455430535,121,0.0561095577322209,0.0095989989205416,0.000835342620869095,"SOX10_ZNF701",1.35103505153061,1.4442429705893,0.467312895142752,"SOX10","ZNF701"
0.0347808276597875,0.0158853757670002,0.00437673715311768,168,0.0485776444980824,0.0177127251372897,0.00179148542581485,"SOX10_SP4",1.3966787959519,1.11503343685993,0.409319857039787,"SOX10","SP4"
0.0345862194703038,0.00898175179901338,0.00214567811292183,99,0.0427197263639374,0.0102920312893518,0.000822213240937749,"SOX10_KLF12",1.23516611581723,1.14588239796187,0.383195054274995,"SOX10","KLF12"
0.00400079836537063,0.188362953890238,0.00280742872294069,6,0.00417046726840021,0.149645899147044,0.000822828391995404,"E2F4_MYRF",1.04240876133578,0.794455045731791,0.293089682125044,"E2F4","MYRF"
0.00681511988679566,0.0152775968544387,0.00100295249371674,54,0.0108015046330238,0.0209080743246915,0.000417270870205824,"E2F6_TCF7L2",1.58493244615575,1.36854470790784,0.416042507317074,"E2F6","TCF7L2"
0.00482373993255215,0.0238220305537504,0.00104365854732406,53,0.00481067292493045,0.0320362002916167,0.000450235878644324,"E2F6_ZNF24",0.997291104453307,1.34481400396715,0.431401515178243,"E2F6","ZNF24"
0.00670228994405787,0.156881956738845,0.00351333993137257,12,0.0061306329538629,0.133915718468768,0.0013827839676266,"E2F6_MYRF",0.914707212763632,0.853608160253202,0.393581035321674,"E2F6","MYRF"
0.0496638804602537,0.0161929873513358,0.00525466879497022,81,0.0576680484464208,0.0193541707141587,0.00210326909616372,"ELF1_TCF7L2",1.16116678584093,1.19521928191725,0.400266730070024,"ELF1","TCF7L2"
0.0492650647205914,0.00975738844779302,0.00335673471172085,42,0.0455085491891369,0.0127167659552532,0.00120761659576887,"ELF1_NKX2.2",0.923748896855009,1.30329606362341,0.359759319541155,"ELF1","NKX2.2"
0.141783045816319,0.014221115237571,0.00893852591546136,81,0.116968413339352,0.0187068410816424,0.00304281077165641,"FOXP1_TCF7L2",0.824981665938289,1.31542714963876,0.340415276571848,"FOXP1","TCF7L2"
0.124255537799019,0.0932673935750645,0.0400745474529864,36,0.117379916157918,0.0980352323757634,0.0146063730150512,"FOXP1_NKX6.2",0.944665471150088,1.05112010337098,0.364480048893547,"FOXP1","NKX6.2"
0.11779431664934,0.0672732209710286,0.0251890246313466,13,0.110262252582642,0.0832733588505251,0.0107816287060413,"FOXP1_OLIG1",0.936057491728398,1.23783814196123,0.428028828580525,"FOXP1","OLIG1"
0.138022399490139,0.0168785306628183,0.00994120114389946,94,0.115987708989462,0.0234266018637632,0.00353505727485132,"FOXP1_SOX8",0.840354242629645,1.38795267975367,0.355596594785797,"FOXP1","SOX8"
0.155125577028189,0.0201135227431834,0.0105392689472676,68,0.123510504421823,0.0294798136501902,0.00401235324953088,"FOXP1_ZNF24",0.796196905680997,1.46567133100447,0.380705082070339,"FOXP1","ZNF24"
0.155807037450187,0.00969591951477597,0.00569218751113018,50,0.134569968200584,0.016710979135296,0.00212604723189133,"FOXP1_NKX2.2",0.863696341338928,1.723506379135,0.373502669708996,"FOXP1","NKX2.2"
0.145747774518945,0.0370806364678445,0.0155901959057667,103,0.10828595982682,0.0424976274409133,0.00568069888526834,"FOXP1_SOX2",0.742968187227752,1.14608678515447,0.364376363171105,"FOXP1","SOX2"
0.00674373409101929,0.0147087405912421,0.00102864272085198,38,0.00881570436618638,0.0170747463043793,0.000453391168528888,"HSF1_TCF7L2",1.30724376839329,1.16085712426977,0.440766419027748,"HSF1","TCF7L2"
0.00588783127405152,0.107275921208363,0.00288874307717543,18,0.00798809491478487,0.112439976108004,0.001056992985627,"HSF1_NKX6.2",1.35671260655676,1.04813806156566,0.365900655540647,"HSF1","NKX6.2"
0.00580805054802245,0.0214449092914017,0.00115119255021078,38,0.00682995183582755,0.0289864207009918,0.00047996125751593,"HSF1_ZNF24",1.17594566014117,1.35166907479594,0.416925263656414,"HSF1","ZNF24"
0.00557644274899925,0.103892859610863,0.00371537668311283,9,0.00829907038553962,0.0855946859055748,0.00132618923861845,"HSF1_MYRF",1.48823735113733,0.823874578350954,0.356946105800324,"HSF1","MYRF"
0.00678114727724356,0.0167302624654809,0.000972700368445261,54,0.0100921969317972,0.0224515525843998,0.000397708732925441,"JUN_TCF7L2",1.4882727832302,1.34197252617665,0.408870753859309,"JUN","TCF7L2"
0.00707849556539663,0.100263378033483,0.00293711568165562,24,0.0131226669612017,0.0874994131896924,0.00113944166196161,"JUN_NKX6.2",1.85387796601189,0.872695643273379,0.387945789496217,"JUN","NKX6.2"
0.00528499322042935,0.0189689181316366,0.00110945871120231,56,0.00611129869388219,0.0256725164650866,0.000395332194074925,"JUN_ZNF24",1.15634939137835,1.35339908617507,0.356328892714275,"JUN","ZNF24"
0.00718347271213335,0.0165630109939886,0.00114088868130319,70,0.0118224383712439,0.0266221124553843,0.000482053541987479,"JUN_SOX8",1.6457831532199,1.60732323760737,0.422524607253398,"JUN","SOX8"
0.0667544703596895,0.0192647282624635,0.00691003188327545,48,0.0703364713980672,0.0268430533758595,0.00223271604191673,"JUND_ZNF24",1.05365934324813,1.39337825118261,0.323112263392103,"JUND","ZNF24"
0.0495462531457885,0.0962508424670134,0.0159199420942786,22,0.0528910980604533,0.101858097793505,0.00651752033880126,"MEF2C_NKX6.2",1.06750954314997,1.05825668828212,0.409393470164916,"MEF2C","NKX6.2"
0.0332080142915848,0.0357205642026123,0.0103504624938975,7,0.0509880931488145,0.0361912699081777,0.0042421709829203,"MEF2C_OLIG1",1.53541529767817,1.01317744319198,0.409853278094716,"MEF2C","OLIG1"
0.0426316091619938,0.0218202257780751,0.00462441979816001,39,0.0525800794327891,0.0333318973147589,0.00215354218571974,"MEF2C_ZNF24",1.23335901380106,1.52756885532553,0.465689163119794,"MEF2C","ZNF24"
0.0531864356352454,0.0109751487024983,0.00295292882297388,39,0.0569597313546183,0.017016364338179,0.00120092539740066,"MEF2C_NKX2.2",1.07094469998423,1.55044499162964,0.4066895849495,"MEF2C","NKX2.2"
0.00799607422438226,0.0166655291534662,0.0013262271271593,34,0.010074232149819,0.0233935144732238,0.000558078767924182,"NFYB_TCF7L2",1.25989727797922,1.4037066724856,0.42080180422757,"NFYB","TCF7L2"
0.0465544815613856,0.0153130682282402,0.00492726164323663,64,0.042355583892629,0.0160163648049634,0.00181724286547893,"NR2C2_TCF7L2",0.909806799948572,1.04592786803015,0.368813957337411,"NR2C2","TCF7L2"
0.0593359875717018,0.0152561243592247,0.00573184495032872,11,0.0513938622379886,0.00818244318429221,0.00164505943786192,"NRF1_TCF7L2",0.866149942745692,0.536338259418071,0.287003478307202,"NRF1","TCF7L2"
0.011952132600964,0.0154539448186993,0.00192296656441376,49,0.0158106913879596,0.0218454850144304,0.000951626704212759,"RUNX2_TCF7L2",1.32283433557994,1.41358632185598,0.494874285296206,"RUNX2","TCF7L2"
0.00953204622544791,0.10078936760056,0.00528127592913534,17,0.00943475941515202,0.0954365554257135,0.00172089128029317,"RUNX2_NKX6.2",0.989793711864703,0.946891102679991,0.32584763670451,"RUNX2","NKX6.2"
0.0108100555319841,0.0208628252995849,0.00192053969404805,61,0.0156713953720382,0.0340057605648645,0.000902376092704165,"RUNX2_SOX8",1.44970535310117,1.62996909941728,0.469855476302167,"RUNX2","SOX8"
0.00994279077954564,0.0186811619798892,0.00204577130358704,55,0.0139276379098155,0.0253479747016584,0.000800218434671289,"RUNX2_ZNF24",1.40077753003387,1.35687355684546,0.39115732695448,"RUNX2","ZNF24"
0.0102977430999221,0.0147405997223548,0.0013239957671417,32,0.0123000212661297,0.0244330927884173,0.000596304845050124,"RUNX2_NKX2.2",1.19443854316221,1.65753722702091,0.450382742791885,"RUNX2","NKX2.2"
0.00480369027493163,0.0147427081034806,0.000808336002538677,73,0.0071102656562893,0.0210553285769694,0.000349017650097126,"SP2_TCF7L2",1.48016738160549,1.42818594990689,0.43177298672952,"SP2","TCF7L2"
0.0157991758671984,0.00402277311300692,0.000714845070424621,107,0.0205732871671513,0.00597689392027123,0.000295667245732128,"TCF7L2_ZNF263",1.30217470455942,1.48576460873371,0.413610246422348,"TCF7L2","ZNF263"
0.015779509654088,0.0081137436784271,0.00148182801270875,92,0.0203207622176184,0.0124659971845707,0.000616578502686548,"TCF7L2_SP1",1.28779427644344,1.53640510208813,0.416093161553518,"TCF7L2","SP1"
0.0160339505336399,0.0359285570309555,0.00397843983313797,45,0.0209369071349562,0.0539539624393989,0.00143546507959889,"TCF7L2_STAT3",1.30578593784668,1.50170134561522,0.360811056545922,"TCF7L2","STAT3"
0.0102585690330085,0.00394893422739654,0.000715106913355393,35,0.0116922258200518,0.00595506781950829,0.000296443022162485,"TCF7L2_ESRRA",1.13975212160977,1.50801899362967,0.414543639036473,"TCF7L2","ESRRA"
0.0118647133738633,0.0034909537060983,0.000865272750676956,42,0.0140631554267376,0.0049066141700929,0.000328474339745732,"TCF7L2_FOXP2",1.18529247050479,1.40552255434428,0.379619419990686,"TCF7L2","FOXP2"
0.0157240835437851,0.00709161824108866,0.00112729554306714,35,0.0201025371845437,0.0080305166361599,0.000418198705467847,"TCF7L2_RFX2",1.27845525168869,1.13239550736548,0.370975214121768,"TCF7L2","RFX2"
0.0120485507943006,0.0342345285959251,0.00401318277043321,44,0.0130209756497167,0.0376992608264111,0.00192728013956522,"TCF7L2_NFATC3",1.08070886466081,1.10120578178192,0.480237320304547,"TCF7L2","NFATC3"
0.0151606117277926,0.0174088489677756,0.00206423769700803,23,0.0181559268286153,0.0209021430710024,0.000735605969301003,"TCF7L2_POU6F1",1.19757217944786,1.20066197999035,0.356357201676539,"TCF7L2","POU6F1"
0.0125204907758855,0.00356930942267422,0.00081847991653867,41,0.0127181411802207,0.00418878815852078,0.000359291095565169,"TCF7L2_MAFG",1.01578615470217,1.17355702812182,0.438973624526552,"TCF7L2","MAFG"
0.0205520153817847,0.00491342647489219,0.000929029914679193,33,0.0260902508036874,0.00682702788483048,0.000387201622462248,"TCF7L2_MEF2B",1.269474079258,1.3894637316172,0.416780575462905,"TCF7L2","MEF2B"
0.0192541937711013,0.00529561564851982,0.000769601886337355,11,0.0226688144103607,0.00743890964532198,0.00026101550227177,"TCF7L2_MLX",1.17734425444417,1.40472990093252,0.339156526128048,"TCF7L2","MLX"
0.0112649998819737,0.102854635114041,0.0072057040433649,11,0.0184750300360495,0.0889102921759612,0.00266390714582437,"TCF7L2_NKX6.2",1.64003819171035,0.86442669382261,0.36969422138248,"TCF7L2","NKX6.2"
0.0169747009448297,0.00791335103007833,0.00108346115594542,30,0.0200133783331696,0.0100279096896163,0.000450811626990024,"TCF7L2_ZBTB18",1.17901213094806,1.26721406032674,0.416084715650605,"TCF7L2","ZBTB18"
0.0214397238185707,0.0194595337756111,0.002200702891762,32,0.0259478948092334,0.0204651396611426,0.000774510377113409,"TCF7L2_MEF2D",1.2102718779781,1.05167677176274,0.351937728628735,"TCF7L2","MEF2D"
0.0154214955975401,0.0795852379747842,0.00627422741056924,45,0.0211793820492596,0.0850237699569391,0.0021715039159219,"TCF7L2_MEIS1",1.37336757743768,1.06833593918357,0.34609901328471,"TCF7L2","MEIS1"
0.00927151467121508,0.0741262681899671,0.00690707153068866,30,0.0106058660793111,0.078770952497038,0.00206050417938493,"TCF7L2_MEIS2",1.14391946250581,1.06265908726401,0.29831806000994,"TCF7L2","MEIS2"
0.0171741268333252,0.064110637862592,0.00690600484809696,39,0.0235901269328181,0.0667386793760969,0.00302850536677287,"TCF7L2_POU2F1",1.37358522862677,1.04099228460552,0.438532180817598,"TCF7L2","POU2F1"
0.0143374339593839,0.00545167264786951,0.00100956581794605,25,0.0154579657275695,0.00742690486347077,0.000371286029625998,"TCF7L2_POU3F2",1.07815427581811,1.36231673161322,0.367768027627337,"TCF7L2","POU3F2"
0.0132210443294937,0.0318298655532827,0.00352554815319327,39,0.0141207306086962,0.0351356549388874,0.00129081896200945,"TCF7L2_MAX",1.06804956225701,1.10385810081638,0.366132841169759,"TCF7L2","MAX"
0.00938366137006648,0.0165985260489373,0.0031492152190257,36,0.0118873623952969,0.018534692921074,0.00124344488028764,"TCF7L2_FOXK1",1.26681493784687,1.11664691590255,0.39484277631312,"TCF7L2","FOXK1"
0.00944790224991771,0.00277552804727475,0.000654385389393245,40,0.00947053020301075,0.00442633035128471,0.00022919168785546,"TCF7L2_PBX2",1.00239502404814,1.59477053587365,0.350239616547627,"TCF7L2","PBX2"
0.0163646306644317,0.206748180402458,0.010670376255316,53,0.021184502144245,0.135559372162722,0.00404144922376574,"TCF7L2_RBPJ",1.29452980508073,0.655673834221133,0.378754143908682,"TCF7L2","RBPJ"
0.0154369831863299,0.005415828505074,0.000753974923722289,20,0.0145523787268679,0.00822864402772559,0.000271207470178076,"TCF7L2_TFDP1",0.942695768416371,1.51936938549962,0.359703567910661,"TCF7L2","TFDP1"
0.0141346451119898,0.00418333840340035,0.000798113249681252,69,0.0191206663883986,0.0062244082427852,0.000330668132297151,"TCF7L2_ZNF384",1.35275178378404,1.48790454956401,0.414312295190203,"TCF7L2","ZNF384"
0.0134159591020849,0.00591827225658173,0.00100010182622069,43,0.0140295501108725,0.00788146626721765,0.000388939036109612,"TCF7L2_IRF3",1.04573590334605,1.33171742115322,0.388899435949822,"TCF7L2","IRF3"
0.0177475242228613,0.0918937344373488,0.00777623341606485,34,0.0189942268565776,0.0884504775611607,0.00254186437133024,"TCF7L2_BACH2",1.07024656611599,0.96253001472548,0.32687603822167,"TCF7L2","BACH2"
0.0164478885223933,0.00514963859057197,0.000924182947554785,68,0.0221600533220803,0.0071319865157217,0.000403565185980644,"TCF7L2_MAZ",1.34728863780357,1.3849489416168,0.436672400251921,"TCF7L2","MAZ"
0.0124562280277489,0.0214552680221031,0.00279309256374315,35,0.0113620070830298,0.0276869717782121,0.00105165658767981,"TCF7L2_PPARD",0.912154711500023,1.29045098619551,0.37652049249325,"TCF7L2","PPARD"
0.0123009655669149,0.0243232695603661,0.00341335324902289,66,0.0133640253108962,0.0285921051785228,0.00134136510403061,"TCF7L2_THRB",1.08642083730732,1.17550418571657,0.392975764935724,"TCF7L2","THRB"
0.0149707855040764,0.00543087653337155,0.0011114833245427,54,0.0208251824976623,0.00789851310619421,0.00049516849237757,"TCF7L2_ZBTB26",1.39105476409316,1.45437169445108,0.445502403359312,"TCF7L2","ZBTB26"
0.0235068392838804,0.182411126574434,0.00998603823812614,22,0.0282596428511928,0.133447115375084,0.00352503046851038,"TCF7L2_ZKSCAN1",1.20218811682486,0.731573330427463,0.352995891308729,"TCF7L2","ZKSCAN1"
0.0178878065331397,0.0188045346393574,0.00259063304031105,42,0.0232190728473899,0.0206061241971536,0.00096610869686839,"TCF7L2_ZNF135",1.2980391309786,1.0958061229564,0.372923791920909,"TCF7L2","ZNF135"
