"TF1_effect_mean","TF2_effect_mean","Interaction_score_mean","num_TG","TF1_effect_sigma","TF2_effect_sigma","Interaction_score_sigma","TF_id","TF1_CoV","TF2_CoV","Interaction_CoV","TF1","TF2","rank","percentile"
0.0171807431790747,0.144860304173197,0.0100083480108043,18,0.0164981758457725,0.101155908103036,0.00368668981546012,"SP4_MYRF",0.960271373235269,0.69829970798689,0.368361472990372,"SP4","MYRF",844,88.9034972390218
0.0360541699431639,0.0660842186179098,0.0100067142053842,77,0.0406754172504938,0.0754829554548995,0.00335644091343137,"PBX3_ZNF148",1.12817511302063,1.14222362060951,0.3354188842153,"PBX3","ZNF148",845,88.8903497239022
0.0293406614658526,0.0549943682962943,0.00999777788093108,112,0.0360923603135929,0.0529550783382205,0.00352199758682136,"STAT3_ZNF148",1.23011406391087,0.962918203786129,0.352278039056951,"STAT3","ZNF148",846,88.8772022087825
0.0391292848431447,0.0543575584827626,0.00998915475063041,49,0.0407588240570233,0.0567663661608975,0.00352619491388902,"PBX3_KLF7",1.04164500374619,1.04431412567764,0.353002331219915,"PBX3","KLF7",847,88.8640546936629
0.0216221215080327,0.114679382521088,0.00998636966137688,95,0.0344130190734118,0.101395558620374,0.00424622677698025,"YY1_MXI1",1.59156533555818,0.884165543895644,0.425202242753229,"YY1","MXI1",848,88.8509071785433
0.0235068392838804,0.182411126574434,0.00998603823812614,22,0.0282596428511928,0.133447115375084,0.00352503046851038,"TCF7L2_ZKSCAN1",1.20218811682486,0.731573330427463,0.352995891308729,"TCF7L2","ZKSCAN1",849,88.8377596634236
0.0708671877055909,0.0170401596597184,0.00998533848729469,42,0.0691280952754208,0.0150737615338364,0.00396437934657077,"NFIB_ZNF680",0.975459835694412,0.884602130194213,0.39702002607273,"NFIB","ZNF680",850,88.824612148304
0.0517994512956007,0.0326196241216897,0.00997670647214672,56,0.0531094788630958,0.0418287837807066,0.00421429126757662,"MGA_NFATC3",1.0252903753752,1.28231961302379,0.422413075832411,"MGA","NFATC3",851,88.8114646331843
0.0621857728220155,0.0247297474731216,0.00996185668721044,51,0.0690106551466129,0.0322631165197723,0.00380238799121761,"NR3C1_SOX2",1.10974989961339,1.30462781938387,0.381694709190036,"NR3C1","SOX2",852,88.7983171180647
0.147350507864361,0.0223282012187954,0.00995948570424629,36,0.110676400982918,0.0301372075008683,0.00355647725003666,"NFIX_PPARD",0.75110973546693,1.34973736601314,0.357094468092899,"NFIX","PPARD",853,88.785169602945
0.0545447669327677,0.0470675366603522,0.00995787374832126,100,0.0633770335484499,0.0519933505411181,0.00431195448560349,"ELF1_MEF2C",1.16192692924271,1.10465416782509,0.433019597816292,"ELF1","MEF2C",854,88.7720220878254
0.0317573765074173,0.0632265370275212,0.00995745081107894,132,0.0360049544529062,0.0681966305517819,0.00419662692216582,"NFIC_JUND",1.13375090806058,1.07860771375313,0.421455953113676,"NFIC","JUND",855,88.7588745727058
0.138022399490139,0.0168785306628183,0.00994120114389946,94,0.115987708989462,0.0234266018637632,0.00353505727485132,"FOXP1_SOX8",0.840354242629645,1.38795267975367,0.355596594785797,"FOXP1","SOX8",856,88.7457270575861
0.161032511267094,0.0358206829843399,0.00994041361356396,8,0.138502837293393,0.0258633426159222,0.00326269483167774,"CUX1_THRA",0.860092388819964,0.722022598710057,0.328225258879138,"CUX1","THRA",857,88.7325795424665
0.0521750556300198,0.0648161585445932,0.00993332508561027,27,0.0419737767272527,0.0615571099648862,0.00276497379188186,"VEZF1_SMAD2",0.80447976950699,0.94971857862473,0.278353297415715,"VEZF1","SMAD2",858,88.7194320273468
0.0200466335193036,0.100334666571183,0.00992485367277721,20,0.0301192651180445,0.114227566849673,0.0048659618028044,"POU3F3_MEIS2",1.50246000601755,1.1384656046934,0.490280457852109,"POU3F3","MEIS2",859,88.7062845122272
0.143461040642452,0.0219718138839842,0.00991848683486359,79,0.108409448995214,0.0319404903799602,0.0037251615818279,"NFIX_KLF9",0.755671703688549,1.45370293725465,0.37557761015863,"NFIX","KLF9",860,88.6931369971075
0.172625779999877,0.0165475747887956,0.00990453743878705,14,0.142175303556133,0.020599207979814,0.00360481427650056,"ELF2_ZNF135",0.82360411959462,1.24484755275207,0.363955843347493,"ELF2","ZNF135",861,88.6799894819879
0.350656156646082,0.011038375405213,0.00990405721692802,44,0.179552705982845,0.010313733431127,0.00339452464597698,"TCF12_ZNF331",0.5120477783713,0.93435247964626,0.34274081536757,"TCF12","ZNF331",862,88.6668419668683
0.0538883590544423,0.0458288751256274,0.00990225655276679,14,0.0788998712672065,0.0459647365816178,0.00356052673913316,"NR3C2_SMAD2",1.46413571783649,1.00296453830948,0.359567207753096,"NR3C2","SMAD2",863,88.6536944517486
0.0852188951465007,0.0249489495588851,0.00990101303245789,47,0.0837633195838336,0.0253047901843261,0.00375138262108374,"POU2F1_CREB1",0.982919567777019,1.0142627498044,0.378888767117648,"POU2F1","CREB1",864,88.640546936629
0.034608346693032,0.0814843375193171,0.00989041248775504,57,0.0369888608088885,0.0790028283186188,0.00304442118642043,"IRF2_JUND",1.06878439287988,0.96954618180322,0.307815390934364,"IRF2","JUND",865,88.6273994215093
0.0274948330850836,0.0569167904073416,0.0098797112582379,16,0.0326892066922445,0.0483212522813284,0.00248227329746531,"NFIC_HMBOX1",1.18892180909361,0.848980624794604,0.251249579323033,"NFIC","HMBOX1",866,88.6142519063897
0.0406715901296286,0.0581602419894712,0.00984530530958464,36,0.0338334576296198,0.0724461106319342,0.00349086549834023,"SREBF1_KLF13",0.831869556164038,1.24562945671803,0.354571583975338,"SREBF1","KLF13",867,88.60110439127
0.0195840878288382,0.12786651547753,0.00984005171053553,87,0.0252976078801865,0.112078432025859,0.0040334084787832,"KLF9_MXI1",1.29174297528093,0.876526834310693,0.409897081583902,"KLF9","MXI1",868,88.5879568761504
0.0100057779292962,0.347251147798135,0.00983188133866748,74,0.0120291036991979,0.169797070941127,0.00343952745500022,"CTCF_TCF12",1.2022157381664,0.488974829940186,0.349834109721505,"CTCF","TCF12",869,88.5748093610308
0.0692870675953334,0.0249684285750071,0.00982459160536919,29,0.0538638578862454,0.0286617333048946,0.00353878581899299,"POU2F1_ZNF680",0.777401321135911,1.14791898972707,0.360196735003114,"POU2F1","ZNF680",870,88.5616618459111
0.0382677450320673,0.0567425450001468,0.00981333084286294,107,0.0529319011604719,0.0536773973179037,0.00364980238215162,"SOX10_MGA",1.38319885627221,0.945981490921228,0.371922891482463,"SOX10","MGA",871,88.5485143307915
0.0164370493992895,0.118381289292662,0.00979987545746376,23,0.0213900145349504,0.0990192495923598,0.00416562941522586,"KLF9_MYRF",1.30132933322419,0.836443412502161,0.425069628007695,"KLF9","MYRF",872,88.5353668156718
0.0511366892037645,0.0452071114335753,0.00979463235671802,42,0.0608860677120371,0.0396391004974935,0.00301517783919608,"NFKB1_NFE2L2",1.19065329922757,0.876833295481329,0.307839817706685,"NFKB1","NFE2L2",873,88.5222193005522
0.358840077921912,0.0119246668448395,0.0097742571867776,72,0.18006230787397,0.0130136614370501,0.00347757146410285,"TCF12_ZNF281",0.501789847211975,1.09132285256941,0.355788823401049,"TCF12","ZNF281",874,88.5090717854326
0.0875993954586331,0.011165903362694,0.00977347494320122,14,0.116200122753247,0.0124331386332778,0.00366100188203774,"NKX6.2_ZNF680",1.32649457390513,1.11349151335284,0.374585488100572,"NKX6.2","ZNF680",875,88.4959242703129
0.070000355826098,0.0304890606249357,0.00975946272939435,14,0.0541648146283095,0.0269639620394815,0.0021732183222339,"MITF_NR1D2",0.773779132821428,0.88438152854827,0.222678069735174,"MITF","NR1D2",876,88.4827767551933
0.04239445805841,0.0587341313247586,0.00975862897126993,56,0.0481487681577122,0.0566148076181205,0.00341966545130189,"MEF2C_MGA",1.13573260192108,0.963916658698506,0.350424784195569,"MEF2C","MGA",877,88.4696292400736
0.0245374992968748,0.0447002069424885,0.0097541435247505,7,0.0281874350741621,0.0467740488326441,0.00377666668352758,"ZIC1_CLOCK",1.14874929727465,1.04639445837071,0.387185884024009,"ZIC1","CLOCK",878,88.456481724954
0.0390837233313625,0.0476393393231523,0.00975206804398037,47,0.0426379270493419,0.0522040356566183,0.00380901366334813,"NFE2L2_NR2C2",1.0909382068808,1.0958177925706,0.390585222146733,"NFE2L2","NR2C2",879,88.4433342098343
0.0494895761328312,0.010863938484698,0.00974961241261623,12,0.052241698932925,0.00887651212483129,0.0037619905706337,"FOXO3_PROX1",1.05561015096809,0.817062075354527,0.385860525672343,"FOXO3","PROX1",880,88.4301866947147
0.0261960968267466,0.0801295839540494,0.00974736026573227,25,0.0305330862768987,0.0771711875840989,0.00351028685364008,"CREB1_TRPS1",1.16555861275196,0.963079848615625,0.360126922360796,"CREB1","TRPS1",881,88.4170391795951
0.0313586629538501,0.0697395894809673,0.00972215310557882,99,0.037238136843151,0.0810447495226838,0.00374831410306695,"MAX_ZNF148",1.18749121727395,1.16210534254438,0.38554362005635,"MAX","ZNF148",882,88.4038916644754
0.0138125763951834,0.115157872753469,0.00971521156837181,60,0.0165162078278587,0.100281875488684,0.00348670776194268,"SOX8_MXI1",1.19573693967898,0.870820840042507,0.358891593600881,"SOX8","MXI1",883,88.3907441493558
0.0533185277553676,0.02075873859594,0.00971334989196152,30,0.0498123085163544,0.0277639650932631,0.00339666984926981,"NR3C1_ZNF680",0.934240134028078,1.33745916038912,0.34969087771468,"NR3C1","ZNF680",884,88.3775966342361
0.0212887509118088,0.122826934855204,0.00970624717120651,70,0.0309555099633124,0.114155967632899,0.00379871980408614,"SP3_MXI1",1.45407826375297,0.929405001984894,0.391368542041151,"SP3","MXI1",885,88.3644491191165
0.0428941476231024,0.0399409689449187,0.00969977663679532,69,0.0462738869515829,0.0371845163001373,0.00334688912402793,"NFKB1_NR2C2",1.07879255133304,0.930986835883157,0.345048061347287,"NFKB1","NR2C2",886,88.3513016039968
0.0344835157683339,0.0769188985113994,0.00966928092055968,72,0.0400020624839974,0.0835669498843027,0.0042212658301515,"MAX_JUND",1.16003434083514,1.0864293626347,0.436564607526902,"MAX","JUND",887,88.3381540888772
0.0303723817664929,0.142344588741164,0.00964015848515228,26,0.0336791269923465,0.125638285298448,0.00369738795685861,"PPARD_MXI1",1.10887342491861,0.882634783728281,0.383540163012185,"PPARD","MXI1",888,88.3250065737576
0.0502667363569205,0.0644651460672572,0.00962528933651016,22,0.0513812298970923,0.0921310226046245,0.00459739265062192,"MEF2C_CLOCK",1.02217159141302,1.42916022416987,0.477636826270076,"MEF2C","CLOCK",889,88.3118590586379
0.145926050744354,0.0182720139133057,0.00962219625784193,111,0.119949255188387,0.0219245111526985,0.00365531814040718,"FOXP1_ZNF135",0.821986578657737,1.19989571246621,0.379883972687437,"FOXP1","ZNF135",890,88.2987115435183
0.0205656890454877,0.183053684840742,0.00961480043013011,10,0.0167437018084066,0.110746740795291,0.00307820864373316,"BHLHE41_NFIX",0.814157102705016,0.604995965482157,0.320153149938184,"BHLHE41","NFIX",891,88.2855640283986
0.0333086949231969,0.0731429459848727,0.00961403128052464,113,0.0476985197252205,0.0798707911054572,0.00367570365287495,"THRB_ZNF148",1.43201406825466,1.09198214578308,0.382326991209287,"THRB","ZNF148",892,88.272416513279
0.0300139425054827,0.0620976411864719,0.00960309044083999,80,0.0322219812401023,0.071862936716548,0.0034690002438439,"FOXK1_ZNF148",1.07356710083043,1.1572571090221,0.361237902029012,"FOXK1","ZNF148",893,88.2592689981593
0.0121148433222123,0.33946865986771,0.00959203980119028,54,0.0157781285998158,0.187847025949605,0.00347455836698429,"BACH1_TCF12",1.30237991364585,0.55335601826339,0.362233522691715,"BACH1","TCF12",894,88.2461214830397
0.0928400258204643,0.025038081415999,0.00957648461030158,57,0.0865379921049636,0.0291393579458172,0.0034299993519852,"MEF2A_THRA",0.932119431680387,1.16380154939497,0.358168941063769,"MEF2A","THRA",895,88.2329739679201
0.0462205826896391,0.0399698798892706,0.00956126315656236,37,0.0657430506269578,0.0471322283802543,0.00393198265111777,"NFKB1_ZIC1",1.42237606713891,1.17919364558577,0.411240919398715,"NFKB1","ZIC1",896,88.2198264528004
0.0215501021692339,0.0947103213222514,0.00955791746445513,47,0.0215987427622046,0.0746396685634521,0.00272547046445174,"THRA_SREBF2",1.00225709338122,0.788083785604433,0.285153170090396,"THRA","SREBF2",897,88.2066789376808
0.0251259169122981,0.109324660460503,0.00954098847776996,105,0.0359520658405723,0.0983082382081499,0.0035686647040068,"YY1_BACH2",1.43087577524286,0.899232046951264,0.374035113062091,"YY1","BACH2",898,88.1935314225611
0.0137212768913979,0.304227238285134,0.00953228832016301,33,0.0177779082974019,0.156187680065877,0.0029112896588965,"NFYC_TCF4",1.29564532791749,0.513391506119818,0.305413512591561,"NFYC","TCF4",899,88.1803839074415
0.0204153341832106,0.0683212176073863,0.00949369257579665,60,0.0268048987902949,0.0586973192404558,0.00421047298295007,"CREB1_SREBF2",1.31297869286602,0.85913748753374,0.44350214095665,"CREB1","SREBF2",900,88.1672363923218
0.110374844933112,0.0173243681360959,0.0094792894095093,27,0.1054855407972,0.0202558052068111,0.00296222039758658,"MXI1_BCL6",0.955702731551966,1.16920888817915,0.312493929620398,"MXI1","BCL6",901,88.1540888772022
0.0649864865943941,0.0341412502268233,0.0094691069699106,62,0.0736669386793688,0.0395954700158466,0.0037752161248736,"JUND_NFATC3",1.13357318636339,1.15975454187492,0.39868766261379,"JUND","NFATC3",902,88.1409413620826
0.093403147113951,0.030893769694799,0.00945705387424255,30,0.0820273276489461,0.036728504209519,0.00320589510383349,"NR3C1_ZBTB7A",0.878207321524975,1.188864440059,0.338995119036505,"NR3C1","ZBTB7A",903,88.1277938469629
0.0478414670250601,0.0479187152352313,0.00945617445707548,69,0.0446441652351001,0.0608593867121857,0.00334923412629966,"NR2C2_SREBF1",0.93316881799872,1.27005464177053,0.354184891734271,"NR2C2","SREBF1",904,88.1146463318433
0.0210106912216663,0.0711119038754423,0.0094393562112235,48,0.0240766402142208,0.0677225009585442,0.0039256250767216,"CREB1_NFIB",1.1459232806864,0.952337052839496,0.415878476124674,"CREB1","NFIB",905,88.1014988167236
0.040116305723798,0.0560164968952741,0.0094353256396775,87,0.0432078651691332,0.0623839545394286,0.00329699448456982,"IRF2_ELF1",1.0770649088832,1.11367111470856,0.349430916375082,"IRF2","ELF1",906,88.088351301604
0.0625053609467274,0.0270117581758054,0.00941490934505102,53,0.072752450760552,0.0367135061589818,0.0036721349762326,"MEIS1_ZNF189",1.16393937509709,1.35916758620571,0.390034023871178,"MEIS1","ZNF189",907,88.0752037864844
0.100600381472685,0.024202797002549,0.0094139691191974,17,0.118966464308733,0.0374369321711238,0.00399891187759044,"ATF7_SP3",1.18256474346506,1.5468018910038,0.424784894337041,"ATF7","SP3",908,88.0620562713647
0.0169006166908326,0.125082435087162,0.00941276102920278,84,0.0251619911026566,0.113592144375815,0.0034777115959306,"SP4_MXI1",1.48882088523463,0.908138255356639,0.369467745451214,"SP4","MXI1",909,88.0489087562451
0.0711389606032867,0.0244676046040249,0.00939891990475853,56,0.0725126696841828,0.0295825646080934,0.00393622272231626,"FOXO3_ZNF189",1.01931022142082,1.20905029678414,0.418795219259546,"FOXO3","ZNF189",910,88.0357612411254
0.0127524247640738,0.27009277890824,0.00938475906214296,98,0.0204815531145148,0.165351692282429,0.00346413407599875,"CTCF_TCF4",1.60609088023915,0.612203306400149,0.369123389642753,"CTCF","TCF4",911,88.0226137260058
0.0893557970003218,0.0284989574819561,0.00938024651095205,79,0.0723978677822607,0.0426155478423116,0.00395364000182592,"RORA_YY1",0.810220155968168,1.49533707923503,0.421485725051019,"RORA","YY1",912,88.0094662108861
0.0643544760370331,0.0358490848804799,0.00937219765702772,58,0.0550279363832884,0.0433853086632834,0.00329159659989799,"MGA_TEAD1",0.855075509458305,1.21022081338838,0.351208619403134,"MGA","TEAD1",913,87.9963186957665
0.0491668110501822,0.0363484890614077,0.00937067205318057,79,0.0518769083991287,0.0386594297101482,0.00308942599554994,"ELF1_PBX3",1.05512046217885,1.06357735103752,0.32969097392554,"ELF1","PBX3",914,87.9831711806469
0.0229111002919157,0.0482382675513046,0.00936316924060891,40,0.0234259189648756,0.0496659289451374,0.00319572560346515,"NFIC_FOXN3",1.02247027276737,1.02959603373638,0.341308110677419,"NFIC","FOXN3",915,87.9700236655272
0.0302191832628993,0.0501830488428947,0.00935434772259573,45,0.040371441078248,0.0519094272065555,0.0038809087545168,"SOX10_FOXN3",1.33595407682023,1.03440162372489,0.414877538189257,"SOX10","FOXN3",916,87.9568761504076
0.0822959574969676,0.0127209418899196,0.00934689299083061,4,0.0508796694834476,0.0175053614721713,0.00429844140728208,"NFIA_TCFL5",0.618252354440646,1.37610576509613,0.45987917177386,"NFIA","TCFL5",917,87.9437286352879
0.0423814871499947,0.0674076274002849,0.00934488202839734,5,0.0372145968195734,0.0733206733057823,0.00355757622835435,"IRF2_TFCP2",0.878086148507841,1.08772072439791,0.38069782128266,"IRF2","TFCP2",918,87.9305811201683
0.0161381132744958,0.0771488702439383,0.00932285270521051,40,0.0222187018769672,0.0738484156312716,0.00394194627091858,"NR6A1_MEF2A",1.37678435508821,0.957219663719885,0.422826188030992,"NR6A1","MEF2A",919,87.9174336050486
0.0186822716610805,0.0970047057819299,0.00931452477116058,84,0.0213220737700449,0.0817459400192758,0.0032328702610104,"SP3_BACH2",1.14129984601732,0.842700767559088,0.347078389980769,"SP3","BACH2",920,87.904286089929
0.0600724345909761,0.0339523380276085,0.00931342830104638,49,0.0690740194862689,0.0315302798028353,0.00342858935236411,"ELF1_VEZF1",1.14984551494513,0.928662991549987,0.368133971888623,"ELF1","VEZF1",921,87.8911385748094
0.134041241631549,0.0181937433377163,0.00929981638748261,66,0.106531015436408,0.0219611888085161,0.0029307736250223,"NFIX_ZNF135",0.79476297100589,1.20707368466553,0.315143170887445,"NFIX","ZNF135",922,87.8779910596897
0.093508371984864,0.0309507233787161,0.00929254231293121,42,0.0767432232582485,0.0330893370405864,0.00333186964381126,"POU2F1_THRA",0.820709650154863,1.06909737248148,0.358553077468879,"POU2F1","THRA",923,87.8648435445701
0.0747863482288444,0.0320166872011964,0.00929021872132168,72,0.0869530078733966,0.0364949908828294,0.00440358598137456,"JUND_TEAD1",1.1626855693946,1.13987404922598,0.474002401177922,"JUND","TEAD1",924,87.8516960294504
0.0327651462630659,0.108624963404618,0.00927391622700492,23,0.0336063518931367,0.0998563483587094,0.00255066964312907,"THRA_TRPS1",1.02567379444355,0.91927624395834,0.275036951024177,"THRA","TRPS1",925,87.8385485143308
0.0566605872528329,0.0120040212229817,0.00926522968458919,11,0.0748976704516957,0.0147491977087639,0.00358425636293301,"NKX6.2_CREB1",1.32186541091579,1.22868807333717,0.386850243863321,"NKX6.2","CREB1",926,87.8254009992111
0.0262949107102779,0.0413550134540834,0.00925326844636415,19,0.036817579403352,0.0429046222379213,0.00412076865350498,"NFATC3_FOXN3",1.40017890948613,1.03747088090199,0.445331147301161,"NFATC3","FOXN3",927,87.8122534840915
0.0117218189767017,0.241723170494109,0.00923369234416272,24,0.0216519882614639,0.174405256733688,0.00384088273001919,"ETV6_TCF4",1.84715258822027,0.721508229340133,0.415963905538535,"ETV6","TCF4",928,87.7991059689719
0.0350771486097835,0.0587744730379976,0.00922577873229043,66,0.0387842292712765,0.0469751291251838,0.00315947513327237,"STAT3_KLF7",1.10568363759359,0.799243731114603,0.342461620308987,"STAT3","KLF7",929,87.7859584538522
0.0172566080713013,0.0768422420425471,0.00920145652652206,63,0.0173930917265964,0.0795910807197095,0.00357911406732452,"PKNOX1_NFIB",1.00790906618098,1.03577249445221,0.388972556356503,"PKNOX1","NFIB",930,87.7728109387326
0.0323784782040144,0.0465423398627353,0.00920057491521008,184,0.0380453333980977,0.0508194348942704,0.00397229856138276,"NFIC_ELF1",1.17501919510784,1.09189686303158,0.431744602700412,"NFIC","ELF1",931,87.7596634236129
0.0734219055932594,0.0168041160805165,0.0091774704873516,27,0.0787362874040621,0.0189232044637692,0.00342767743522101,"MEIS2_ZNF680",1.07238142033855,1.12610531688183,0.373488254736972,"MEIS2","ZNF680",932,87.7465159084933
0.0707801703102657,0.013719214689649,0.00916581073513976,13,0.0808638418279695,0.0143728180083406,0.00353059799063806,"PBX1_ZNF680",1.14246464049891,1.04764145277096,0.385192111495659,"PBX1","ZNF680",933,87.7333683933737
0.0478326492064595,0.0309302958745206,0.00912101239349162,22,0.045655827670675,0.0469441625354674,0.00327842831971808,"NRF1_NFIC",0.95449088495206,1.51774049384825,0.35943688905164,"NRF1","NFIC",934,87.720220878254
0.0535026162879705,0.0369664459810036,0.00911772933730716,37,0.0662736407233032,0.0400410688427632,0.00311806663349539,"NFKB1_VEZF1",1.23869906410921,1.08317334220714,0.341978415693603,"NFKB1","VEZF1",935,87.7070733631344
0.0319306258996791,0.0570321208841931,0.00911027012757826,56,0.0355069111302662,0.0503207071546654,0.00333869501346829,"MAX_KLF7",1.11200172655003,0.882322213772208,0.366475962481236,"MAX","KLF7",936,87.6939258480147
0.0758216015414366,0.0189191333189735,0.00910476040744232,47,0.0614083968965159,0.0243485851539615,0.00279421715154577,"NR3C1_PKNOX1",0.809906354496562,1.28698205903243,0.306896285734411,"NR3C1","PKNOX1",937,87.6807783328951
0.099283935901787,0.022519214417869,0.00907566810596936,2,0.0914752331193294,0.0225797207746052,0.0013335426524239,"ELF2_TCFL5",0.92134978623146,1.00268687688715,0.14693603124896,"ELF2","TCFL5",938,87.6676308177754
0.10220312262185,0.0231040062900501,0.00906760036235237,117,0.0888945128462009,0.0286388714083861,0.00319867253121087,"MEF2A_YY1",0.869782747980303,1.23956300257413,0.352758437005163,"MEF2A","YY1",939,87.6544833026558
0.0103692558118722,0.328424307085598,0.00906172151144839,48,0.012308858067407,0.18038485425147,0.00280414661387921,"RUNX2_TCF12",1.18705317823426,0.549243312263291,0.309449657036636,"RUNX2","TCF12",940,87.6413357875361
0.278101472489975,0.0120626469284327,0.00904944628168328,68,0.168267823316967,0.0125413997469384,0.00325350684982609,"TCF4_ZNF331",0.605059088002607,1.03968886939542,0.359525516650827,"TCF4","ZNF331",941,87.6281882724165
0.0806680332990329,0.0324612381897671,0.00903953783015311,65,0.0810784701497285,0.0380593968139505,0.00375811095419032,"JUND_STAT3",1.00508797393354,1.17245671873195,0.415741493072181,"JUND","STAT3",942,87.6150407572969
0.0265544081130462,0.0891959487714893,0.00903513355198791,94,0.0378393685515428,0.0771187995687327,0.00325830274685699,"YY1_NFIB",1.42497503203441,0.864599801122168,0.360625853299103,"YY1","NFIB",943,87.6018932421772
0.0752186926030993,0.0221892489859509,0.00902336531906204,39,0.0655029435299719,0.0214417246979878,0.00364325359712886,"FOXO3_THRA",0.870833316335425,0.966311420073911,0.403757740965271,"FOXO3","THRA",944,87.5887457270576
0.0306142883063055,0.0591625562120234,0.00901902193545442,54,0.0335516699469658,0.050439609917091,0.00319412502660573,"MAX_MGA",1.09594806226657,0.852559678732075,0.354154258573139,"MAX","MGA",945,87.575598211938
0.0878692344842239,0.0178418807288318,0.00900139910104771,32,0.0969436009886131,0.0202860771474166,0.00356941387978247,"RORA_ZNF680",1.10327125936232,1.13699208372327,0.396539897821774,"RORA","ZNF680",946,87.5624506968183
0.0395066137109548,0.0495147823159101,0.00899892944663515,17,0.0334738740010326,0.0561390638735893,0.00305867704912286,"ZIC1_NR3C2",0.847297980179726,1.13378391760698,0.339893435909374,"ZIC1","NR3C2",947,87.5493031816987
0.0953707818113907,0.026680219099471,0.00899830944979259,76,0.0787202421344183,0.0319827265720982,0.00349337258328692,"SREBF2_SP3",0.825412570173733,1.19874302579218,0.388225433097041,"SREBF2","SP3",948,87.536155666579
0.00615052941824,0.335046005462578,0.00899564886243816,16,0.00631628015460619,0.185342040684416,0.00308710567818788,"ETV6_TCF12",1.02694901935997,0.553183854344197,0.343177654596798,"ETV6","TCF12",949,87.5230081514594
0.0363204192219478,0.0357851447290447,0.00898111271562649,43,0.0432544388337813,0.0449353787409016,0.00338247650611857,"NR2C2_ZIC1",1.19091243329161,1.25569923165436,0.376621095093629,"NR2C2","ZIC1",950,87.5098606363397
0.0832519369717133,0.0258036916992105,0.00897564263194589,50,0.0848699353172152,0.0344325099140292,0.0036757186787882,"SREBF2_PKNOX1",1.0194349633697,1.33440246904991,0.409521504979006,"SREBF2","PKNOX1",951,87.4967131212201
0.119710716998446,0.0205034731633175,0.00897119099793057,47,0.09265768963888,0.0236903574258256,0.00292006626102765,"BACH2_ZNF24",0.774013321130496,1.15543143530481,0.325493712228536,"BACH2","ZNF24",952,87.4835656061004
0.151828116195685,0.0517890676150001,0.00896101688771574,5,0.0769135579479578,0.0252509887609586,0.00164816389926103,"NRF1_KLF3",0.506583101174932,0.487573727889339,0.183925989640799,"NRF1","KLF3",953,87.4704180909808
0.126930058747487,0.0120338958576657,0.0089557526592463,20,0.0951556027754071,0.0141035472739202,0.00279913491666711,"PBX1_TCF7L2",0.749669571686786,1.17198515266659,0.312551610475438,"PBX1","TCF7L2",954,87.4572705758612
0.0288965607128014,0.0572531235926528,0.00895205906457175,32,0.0384074947884426,0.0905845733186144,0.00330189588237113,"SOX10_RFX7",1.32913723436394,1.5821769649305,0.36884205729144,"SOX10","RFX7",955,87.4441230607415
0.141783045816319,0.014221115237571,0.00893852591546136,81,0.116968413339352,0.0187068410816424,0.00304281077165641,"FOXP1_TCF7L2",0.824981665938289,1.31542714963876,0.340415276571848,"FOXP1","TCF7L2",956,87.4309755456219
0.0648460309209439,0.0184992959584295,0.00893526551971349,6,0.0664882950656383,0.026737984809113,0.00281334655189956,"MEIS2_ZNF211",1.02532559235116,1.44535148089944,0.314858752176149,"MEIS2","ZNF211",957,87.4178280305022
0.0241986770480694,0.0978017202436339,0.00892905043810444,96,0.030991893753685,0.0880576572666465,0.00312231673058999,"SP3_MEF2A",1.28072678072943,0.900369206669229,0.349680713781792,"SP3","MEF2A",958,87.4046805153826
0.0800270742926828,0.0198930234323889,0.00892262619356795,44,0.0848927826243763,0.0211414664585032,0.00319596935854979,"FOXO3_ZNF680",1.06080077742063,1.06275783217957,0.358187072865797,"FOXO3","ZNF680",959,87.391533000263
0.0429922549708681,0.0489527985567439,0.00892254585187943,58,0.0504587194174629,0.0517293664438641,0.00368583717339454,"NFIC_ZIC1",1.1736699889702,1.05671928815064,0.413092544950963,"NFIC","ZIC1",960,87.3783854851433
0.0400530659828889,0.0309098281101374,0.0089221275172889,106,0.0404158892301077,0.0381433282586288,0.00383524937754112,"ELF1_NFATC3",1.00905856364089,1.2340194232953,0.429858166688309,"ELF1","NFATC3",961,87.3652379700237
0.0536089955943994,0.0266400678508666,0.00892054894037504,17,0.0457822416286938,0.0267613731213378,0.00403008243017269,"CLOCK_VEZF1",0.854002973215128,1.00455348954628,0.451775160599394,"CLOCK","VEZF1",962,87.352090454904
0.0217541763946395,0.0865236077960666,0.00890895660876435,41,0.0229881250884049,0.0747847438625703,0.00292628542336672,"KLF3_MEF2A",1.05672238155012,0.864327618409482,0.32846556020802,"KLF3","MEF2A",963,87.3389429397844
0.0504052003501869,0.00610756187951561,0.00889579179554413,7,0.0368020006666067,0.00888463479397025,0.00389655137439135,"FOXO3_SMAD5",0.73012309069158,1.45469419209141,0.438021871908369,"FOXO3","SMAD5",964,87.3257954246647
0.0253234107068514,0.0530113552105248,0.00886694229454052,71,0.0307075002985348,0.056386046990405,0.00309218388208068,"NR1D2_ZNF148",1.21261312917169,1.06365979074631,0.348731702470262,"NR1D2","ZNF148",965,87.3126479095451
0.0213006493943785,0.0806364962849848,0.0088544992056531,38,0.022865276357014,0.064685225360331,0.00289090826713984,"ZBTB7A_NFIB",1.07345442543402,0.8021829858743,0.326490318649999,"ZBTB7A","NFIB",966,87.2995003944255
